Path,True_Label,Predicted_Label
../dataset_labeled/-13.68/2/2024-11-01/08/321688_1730448482650170000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/339485_1730451342006791000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/08/331358_1730450062012971000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/08/338231_1730451142107650000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/319738_1730448043892967000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/340829_1730451597005500000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/337762_1730451082407984000.pcd,2_turismo,17_camión de trabajo
../dataset_labeled/-13.68/2/2024-11-01/08/336000_1730450799259785000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/323862_1730448866422997000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/08/326458_1730449326816441000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/327040_1730449388816047000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/328281_1730449572815702000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/08/333235_1730450367761358000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/08/320703_1730448258691742000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/08/325627_1730449201117144000.pcd,2_turismo,18_asistencia de carretera
../dataset_labeled/-13.68/2/2024-11-01/08/331982_1730450150961747000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/327466_1730449449615627000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/324725_1730449058217743000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/08/340686_1730451570455770000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/08/337725_1730451079208177000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/08/322636_1730448657364361000.pcd,2_turismo,17_camión de trabajo
../dataset_labeled/-13.68/2/2024-11-01/08/321119_1730448334541450000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/329978_1730449844313751000.pcd,2_turismo,17_camión de trabajo
../dataset_labeled/-13.68/2/2024-11-01/08/327527_1730449457615462000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/08/333956_1730450480960614000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/08/340743_1730451575155853000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/08/320006_1730448107092510000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/326542_1730449336666437000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/330846_1730449976913183000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/08/320739_1730448265191828000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/330949_1730450006513383000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/08/324911_1730449087267760000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/323810_1730448864022776000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/08/327621_1730449471765715000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/08/340725_1730451574405505000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/08/323904_1730448870622905000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/08/331652_1730450094812450000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/08/329691_1730449809214405000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/04/269182_1730436757467283000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/04/265788_1730434910733140000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/04/267003_1730435513977315000.pcd,2_turismo,17_camión de trabajo
../dataset_labeled/-13.68/2/2024-11-01/04/267555_1730435861126143000.pcd,2_turismo,18_asistencia de carretera
../dataset_labeled/-13.68/2/2024-11-01/04/264675_1730434390190103000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/04/270010_1730437153865141000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/04/266465_1730435272078161000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/04/269551_1730436926216257000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/04/265531_1730434751883692000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/04/267503_1730435835076205000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/02/258896_1730428517417460000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/02/258998_1730428771366431000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/02/259301_1730429301314613000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/03/260961_1730431587075263000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/03/261526_1730432112823884000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/03/263527_1730433596108159000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/09/343542_1730452093987925000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/09/342992_1730451972808767000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/09/347093_1730452749219926000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/09/343894_1730452131646182000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/09/347628_1730452854169530000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/09/346639_1730452661770120000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/09/348799_1730453055118412000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/09/346609_1730452657120202000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/09/342914_1730451958796871000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/09/348642_1730453026018525000.pcd,2_turismo,17_camión de trabajo
../dataset_labeled/-13.68/2/2024-11-01/09/350894_1730453397116813000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/09/346777_1730452698169862000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/09/346703_1730452672770160000.pcd,2_turismo,17_camión de trabajo
../dataset_labeled/-13.68/2/2024-11-01/09/345222_1730452387171622000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/09/346176_1730452558470670000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/09/346073_1730452544170954000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/09/341544_1730451688854783000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/09/349472_1730453164167971000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/09/347917_1730452907019092000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/315942_1730447339996101000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/07/303778_1730444592552802000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/07/315635_1730447282396607000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/305918_1730445053756225000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/07/316261_1730447425345711000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/305077_1730444870849895000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/306782_1730445240955179000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/07/314684_1730447117747420000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/07/315354_1730447249146636000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/315302_1730447245296541000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/07/316351_1730447451445928000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/07/314735_1730447132197105000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/303181_1730444444900580000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/07/314149_1730447027347836000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/314831_1730447151296921000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/318571_1730447796494230000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/07/317165_1730447591795204000.pcd,2_turismo,18_asistencia de carretera
../dataset_labeled/-13.68/2/2024-11-01/07/316208_1730447420995938000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/07/306742_1730445238455561000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/07/313916_1730446948397050000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/314744_1730447140447044000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/07/314546_1730447088897425000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/314158_1730447030596467000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/07/310302_1730446007552514000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/312692_1730446652799519000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/312064_1730446512500050000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/306932_1730445263804648000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/310702_1730446116151957000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/312590_1730446620899855000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/07/312869_1730446693199258000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/311447_1730446317901207000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/07/310051_1730445973152960000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/07/311087_1730446232501484000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/317217_1730447602945134000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/308434_1730445597304567000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/07/306597_1730445202705382000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/07/312740_1730446659249398000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/307532_1730445385004700000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/07/313280_1730446805648748000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/307843_1730445428354234000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/07/311737_1730446411650520000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/303595_1730444533450017000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/07/316215_1730447421545963000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/00/254303_1730421116085921000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/00/255819_1730422461281933000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/00/254343_1730421119936976000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/00/254379_1730421151737045000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/00/254298_1730421114787178000.pcd,2_turismo,18_asistencia de carretera
../dataset_labeled/-13.68/2/2024-11-01/06/302909_1730444366900587000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/295260_1730442729109234000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/06/289846_1730441463017180000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/300464_1730443858051801000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/294611_1730442577609991000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/06/299657_1730443695603966000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/06/291113_1730441766864999000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/06/290882_1730441738214505000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/294505_1730442562610289000.pcd,2_turismo,9_camión articulado
../dataset_labeled/-13.68/2/2024-11-01/06/297262_1730443159006452000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/06/286385_1730440816827383000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/06/288523_1730441187619697000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/06/293372_1730442312260380000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/291775_1730441935463863000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/297077_1730443097157541000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/291817_1730441949863502000.pcd,2_turismo,18_asistencia de carretera
../dataset_labeled/-13.68/2/2024-11-01/06/295966_1730442847458731000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/294389_1730442524160455000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/06/299813_1730443746253658000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/293307_1730442306161400000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/301759_1730444157951880000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/291024_1730441759963340000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/06/295270_1730442732609023000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/301598_1730444135201780000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-01/06/296219_1730442904008642000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/289318_1730441369118439000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-01/06/301195_1730444073452250000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/06/290506_1730441648916638000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/291184_1730441785814356000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-01/06/291352_1730441849964282000.pcd,2_turismo,17_camión de trabajo
../dataset_labeled/-13.68/2/2024-11-01/06/288658_1730441211569076000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/293576_1730442329661243000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/289992_1730441522966749000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/294203_1730442488860171000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/295521_1730442791809060000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/292523_1730442148561597000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-01/06/297101_1730443098806327000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/21/205465_1731015310996821000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/21/206298_1731016545641142000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/21/205658_1731015556895724000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/21/205951_1731016031344450000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/21/205493_1731015337096500000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/21/205847_1731015856745007000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/21/205453_1731015300146403000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-07/21/205914_1731015945444568000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/21/206201_1731016407342671000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/22/208058_1731018617826654000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/22/207598_1731018077829223000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-07/22/207617_1731018104579515000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/207795_1731018305828805000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/22/206882_1731017316653142000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/22/207727_1731018254628912000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/206715_1731017139261385000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/207826_1731018352178554000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/207267_1731017720029359000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/208967_1731019795073210000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/208477_1731019177625061000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/207225_1731017686279275000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-07/22/206501_1731016839741343000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/208816_1731019609473911000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-07/22/208072_1731018636176742000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-07/22/207941_1731018482527135000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/207022_1731017474734772000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/207686_1731018227029221000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/209125_1731020024072643000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/22/208668_1731019409473947000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/207450_1731017938129627000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/207362_1731017814929060000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-07/22/207987_1731018541226783000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/207547_1731018021429282000.pcd,2_turismo,15_grúa
../dataset_labeled/-13.68/2/2024-11-07/22/208663_1731019399573963000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/22/207311_1731017772080786000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/23/209781_1731021467339992000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/23/209722_1731021282893633000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/23/209858_1731021662791156000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/23/210189_1731023219686988000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/23/209470_1731020551270440000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-07/23/209548_1731020698615158000.pcd,2_turismo,17_camión de trabajo
../dataset_labeled/-13.68/2/2024-11-07/23/209813_1731021561742502000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/23/209477_1731020560720424000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-07/23/209728_1731021296743205000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-08/05/213824_1731043417435481000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-08/05/214192_1731043784333051000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-08/05/215469_1731045067527517000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-08/05/215520_1731045121826927000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-08/05/213523_1731043115286405000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-08/05/213688_1731043275736305000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-08/05/213782_1731043368284483000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-08/05/214662_1731044225381151000.pcd,2_turismo,4_bus
../dataset_labeled/-13.68/2/2024-11-08/05/213058_1731042574339798000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-08/05/214228_1731043818432748000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-08/05/214265_1731043839483116000.pcd,2_turismo,13_L3H3
../dataset_labeled/-13.68/2/2024-11-08/05/215864_1731045451625206000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-08/05/215660_1731045219226485000.pcd,2_turismo,15_grúa
../dataset_labeled/-13.68/2/2024-11-08/05/213902_1731043499034030000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-08/05/213481_1731043071587196000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-08/05/215214_1731044757978408000.pcd,2_turismo,3_camión rígido
../dataset_labeled/-13.68/2/2024-11-08/05/215708_1731045284676096000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-08/05/215977_1731045582374812000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-08/05/212820_1731042273142744000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-08/05/212731_1731042152143731000.pcd,2_turismo,5_mini bus
../dataset_labeled/-13.68/2/2024-11-08/05/215637_1731045209876211000.pcd,2_turismo,3_camión rígido
